,natureza_acidente,bairro,tipo,condicao_via,dia_da_semana,mes,ano,hora_bruta
723,1,13,9,1,3,1,2018,13
724,0,22,9,1,3,1,2018,13
725,1,75,9,1,3,1,2018,13
726,0,85,9,1,3,1,2018,13
727,1,39,9,1,3,1,2018,14
728,1,1,9,1,3,1,2018,14
729,0,40,9,1,3,1,2018,14
730,0,12,10,1,3,1,2018,15
731,1,78,9,1,3,1,2018,16
732,1,13,9,1,3,1,2018,16
733,1,51,9,1,3,1,2018,16
734,1,58,9,1,3,1,2018,16
735,1,85,9,1,3,1,2018,17
736,1,12,9,1,3,1,2018,17
737,1,78,9,1,3,1,2018,18
738,1,13,9,1,3,1,2018,18
739,1,74,9,1,3,1,2018,18
740,1,58,9,1,3,1,2018,19
741,1,31,9,1,3,1,2018,20
742,1,73,9,1,4,1,2018,0
743,1,1,9,1,4,1,2018,7
744,1,58,9,1,4,1,2018,8
745,1,12,9,1,4,1,2018,8
746,1,79,9,1,4,1,2018,9
747,0,23,3,1,4,1,2018,9
748,1,13,9,1,4,1,2018,9
749,1,67,9,1,4,1,2018,9
750,1,79,9,1,4,1,2018,10
751,1,81,9,1,4,1,2018,10
752,1,40,9,1,4,1,2018,10
753,1,23,9,1,4,1,2018,11
754,1,1,9,1,4,1,2018,11
755,1,31,9,1,4,1,2018,11
756,1,10,9,1,4,1,2018,11
757,1,23,9,1,4,1,2018,11
758,0,11,9,1,4,1,2018,12
759,1,58,9,1,4,1,2018,12
760,1,13,9,1,4,1,2018,13
761,1,23,9,1,4,1,2018,13
762,1,1,9,1,4,1,2018,14
763,1,12,9,1,4,1,2018,14
764,1,49,9,1,4,1,2018,14
765,1,58,9,1,4,1,2018,14
766,0,22,9,1,4,1,2018,14
767,1,1,9,1,4,1,2018,14
768,1,78,9,1,4,1,2018,15
769,1,12,9,1,4,1,2018,15
770,1,37,9,1,4,1,2018,15
771,1,31,9,1,4,1,2018,16
772,1,87,9,1,4,1,2018,16
773,1,45,9,1,4,1,2018,17
774,1,79,9,1,4,1,2018,18
775,1,19,9,1,4,1,2018,18
776,0,83,9,1,4,1,2018,18
777,1,9,9,1,4,1,2018,19
778,1,81,9,1,4,1,2018,19
779,0,88,9,1,4,1,2018,20
780,1,75,9,1,5,1,2018,8
781,1,34,9,1,5,1,2018,9
782,0,31,9,1,5,1,2018,9
783,0,78,9,1,5,1,2018,10
784,1,31,9,1,5,1,2018,11
785,1,58,9,1,5,1,2018,11
786,1,12,9,1,5,1,2018,11
787,0,55,9,1,5,1,2018,12
788,0,75,9,1,5,1,2018,12
789,1,34,9,1,5,1,2018,12
790,0,12,9,1,5,1,2018,13
791,1,69,9,1,5,1,2018,13
792,1,85,9,1,5,1,2018,14
793,1,34,9,1,5,1,2018,15
794,1,85,9,1,5,1,2018,15
795,1,55,6,1,5,1,2018,15
796,0,49,9,1,5,1,2018,16
797,1,78,9,1,5,1,2018,17
798,1,81,9,1,6,1,2018,5
799,1,69,9,1,5,1,2018,20
800,1,31,9,1,5,1,2018,20
801,1,92,9,1,6,1,2018,3
802,1,39,6,1,6,1,2018,6
803,1,0,9,1,6,1,2018,10
804,1,92,13,1,6,1,2018,12
805,1,84,9,1,6,1,2018,12
806,1,88,9,1,6,1,2018,13
807,0,81,9,1,6,1,2018,14
808,1,55,9,1,6,1,2018,14
809,1,25,9,1,6,1,2018,15
810,1,55,9,1,6,1,2018,15
811,1,49,9,1,6,1,2018,19
812,1,51,9,1,6,1,2018,19
813,1,23,9,1,6,1,2018,22
814,0,25,9,1,6,1,2018,22
815,1,12,9,1,0,1,2018,5
816,0,58,9,1,0,1,2018,8
817,1,79,9,1,0,1,2018,8
818,1,12,9,1,0,1,2018,8
819,1,13,9,1,0,1,2018,8
820,1,85,9,1,0,1,2018,9
821,1,7,9,1,0,1,2018,9
822,1,12,9,1,0,1,2018,9
823,1,40,9,1,0,1,2018,10
824,1,73,9,1,0,1,2018,10
825,1,12,9,1,0,1,2018,12
826,1,81,9,1,0,1,2018,11
827,1,58,9,1,0,1,2018,12
828,1,58,9,1,0,1,2018,12
829,1,40,9,1,0,1,2018,12
830,1,34,9,1,0,1,2018,13
831,1,58,9,1,0,1,2018,13
832,1,34,9,1,0,1,2018,13
833,1,47,9,1,0,1,2018,13
834,1,51,9,1,0,1,2018,13
835,1,58,9,1,0,1,2018,13
836,1,12,9,1,0,1,2018,14
837,0,46,9,1,0,1,2018,14
838,1,12,13,1,0,1,2018,15
839,1,79,9,1,0,1,2018,16
840,1,46,9,1,0,1,2018,16
841,1,12,9,1,0,1,2018,16
842,1,87,9,1,0,1,2018,16
843,1,11,9,1,0,1,2018,17
844,0,12,10,1,0,1,2018,17
845,1,49,9,1,0,1,2018,18
846,1,19,9,1,0,1,2018,18
847,1,40,9,1,0,1,2018,19
848,1,78,9,1,0,1,2018,19
849,1,78,9,1,1,1,2018,6
850,0,92,9,1,1,1,2018,8
851,1,55,9,1,1,1,2018,8
852,1,55,9,1,1,1,2018,8
853,1,39,9,1,1,1,2018,9
854,1,90,9,1,1,1,2018,9
855,1,12,9,1,1,1,2018,9
856,1,49,9,1,1,1,2018,9
857,1,49,9,1,1,1,2018,10
858,1,7,9,1,1,1,2018,10
859,0,85,9,1,1,1,2018,10
860,1,50,9,1,1,1,2018,10
861,0,34,9,1,1,1,2018,10
862,1,53,9,1,1,1,2018,11
863,1,42,9,1,1,1,2018,12
864,1,12,9,1,1,1,2018,12
865,1,34,9,1,1,1,2018,13
866,0,74,10,1,1,1,2018,13
867,1,62,9,1,1,1,2018,13
868,1,31,9,1,1,1,2018,15
869,0,35,9,1,1,1,2018,15
870,1,23,9,1,1,1,2018,15
871,1,39,9,1,1,1,2018,15
872,1,25,9,1,1,1,2018,15
873,1,48,9,1,1,1,2018,17
874,1,12,9,1,1,1,2018,17
875,1,90,13,1,1,1,2018,17
876,1,69,13,1,1,1,2018,18
877,1,50,9,1,1,1,2018,18
878,1,53,9,1,1,1,2018,18
879,0,78,9,1,1,1,2018,19
880,1,58,9,1,1,1,2018,19
881,1,12,9,1,1,1,2018,19
882,1,40,9,1,1,1,2018,20
883,1,71,13,1,1,1,2018,21
884,0,81,9,1,1,1,2018,21
885,0,78,9,1,2,1,2018,0
886,1,50,9,1,2,1,2018,6
887,1,53,9,1,2,1,2018,7
888,1,12,9,1,2,1,2018,8
889,0,7,9,1,2,1,2018,8
890,1,12,9,1,2,1,2018,8
891,1,75,9,1,2,1,2018,8
892,1,69,9,1,2,1,2018,9
893,1,12,9,1,2,1,2018,9
894,1,69,9,1,2,1,2018,9
895,1,14,9,1,2,1,2018,10
896,1,69,9,1,2,1,2018,11
897,1,25,9,1,2,1,2018,11
898,1,69,9,1,2,1,2018,11
899,1,85,9,1,2,1,2018,11
900,1,13,9,1,2,1,2018,12
901,1,0,9,1,2,1,2018,12
902,1,1,9,1,2,1,2018,13
903,1,53,9,1,2,1,2018,13
904,1,47,9,1,2,1,2018,14
905,0,12,9,1,2,1,2018,14
906,1,0,9,1,2,1,2018,14
907,0,85,9,1,2,1,2018,16
908,1,81,9,1,2,1,2018,16
909,1,1,9,1,2,1,2018,16
910,1,12,9,1,2,1,2018,17
911,0,13,9,1,2,1,2018,17
912,0,78,3,1,2,1,2018,17
913,1,0,9,1,2,1,2018,18
914,1,58,13,1,2,1,2018,18
915,0,83,9,1,2,1,2018,18
916,1,49,9,1,2,1,2018,18
917,1,12,9,1,2,1,2018,18
918,1,12,9,1,2,1,2018,19
919,0,78,9,1,2,1,2018,19
920,1,58,9,1,2,1,2018,20
921,0,12,9,1,2,1,2018,20
922,1,45,9,1,2,1,2018,20
923,0,6,9,1,2,1,2018,20
924,1,1,9,1,2,1,2018,21
925,1,0,9,1,2,1,2018,22
926,1,51,6,1,3,2,2018,3
927,0,74,9,1,3,2,2018,7
928,0,25,9,1,3,2,2018,7
929,1,58,9,1,3,2,2018,8
930,1,58,9,1,3,2,2018,8
931,1,22,9,1,3,2,2018,8
932,1,13,9,1,3,2,2018,9
933,1,45,9,1,3,2,2018,9
934,1,34,9,1,3,2,2018,9
935,0,53,9,1,3,2,2018,9
936,1,49,9,1,3,2,2018,10
937,1,12,9,1,3,2,2018,10
938,1,47,9,1,3,2,2018,11
939,0,56,9,1,3,2,2018,12
940,0,12,3,1,3,2,2018,12
941,1,9,9,1,3,2,2018,13
942,1,73,9,1,3,2,2018,13
943,1,12,9,1,3,2,2018,13
944,1,25,9,1,3,2,2018,14
945,1,83,9,1,3,2,2018,14
946,1,81,9,1,3,2,2018,14
947,1,90,9,1,3,2,2018,14
948,1,1,9,1,3,2,2018,14
949,0,81,9,1,3,2,2018,14
950,1,12,9,1,3,2,2018,15
951,1,81,9,1,3,2,2018,15
952,1,25,9,1,3,2,2018,16
953,1,1,9,1,3,2,2018,16
954,1,8,9,1,3,2,2018,16
955,1,50,9,1,3,2,2018,16
956,1,83,9,1,3,2,2018,17
957,1,42,9,1,3,2,2018,17
958,1,49,9,1,3,2,2018,17
959,0,85,9,1,3,2,2018,18
960,0,69,3,1,3,2,2018,18
961,1,48,6,1,3,2,2018,19
962,1,85,9,1,3,2,2018,19
963,1,13,9,1,3,2,2018,19
964,1,23,9,1,3,2,2018,19
965,1,25,9,1,3,2,2018,20
966,1,34,9,1,3,2,2018,20
967,1,35,9,1,3,2,2018,22
968,0,57,9,1,3,2,2018,23
969,1,1,9,1,4,2,2018,1
970,0,1,9,1,4,2,2018,2
971,1,58,9,1,4,2,2018,7
972,1,49,9,1,4,2,2018,7
973,1,42,9,1,4,2,2018,7
974,1,6,9,1,4,2,2018,8
975,1,15,9,1,4,2,2018,8
976,1,11,9,1,4,2,2018,9
977,1,46,9,1,4,2,2018,9
978,1,85,9,1,4,2,2018,9
979,1,46,9,1,4,2,2018,10
980,1,78,9,1,4,2,2018,10
981,1,74,9,1,4,2,2018,10
982,1,73,9,1,4,2,2018,10
983,0,45,10,1,4,2,2018,11
984,1,78,9,1,4,2,2018,11
985,1,50,9,1,4,2,2018,11
986,1,50,9,1,4,2,2018,11
987,1,39,9,1,4,2,2018,12
988,1,78,9,1,4,2,2018,12
989,1,58,9,1,4,2,2018,12
990,1,12,9,1,4,2,2018,12
991,0,30,9,1,4,2,2018,12
992,1,42,9,1,4,2,2018,12
993,0,51,9,1,4,2,2018,13
994,1,42,9,1,4,2,2018,13
995,1,12,9,1,4,2,2018,13
996,0,58,9,1,4,2,2018,13
997,1,12,9,1,4,2,2018,14
998,1,51,9,1,4,2,2018,14
999,1,12,9,1,4,2,2018,15
1000,1,85,9,1,4,2,2018,15
1001,1,12,9,1,4,2,2018,15
1002,1,40,9,1,4,2,2018,16
1003,0,88,9,1,4,2,2018,16
1004,1,63,9,1,4,2,2018,16
1005,1,42,9,1,4,2,2018,16
1006,1,23,9,1,4,2,2018,17
1007,1,78,9,1,4,2,2018,17
1008,1,58,9,1,4,2,2018,17
1009,1,78,9,1,4,2,2018,17
1010,1,8,9,1,4,2,2018,18
1011,1,25,9,1,4,2,2018,19
1012,1,58,9,1,4,2,2018,19
1013,1,37,6,1,4,2,2018,21
1014,0,81,9,1,4,2,2018,22
1015,0,1,9,1,5,2,2018,0
1016,1,1,9,1,5,2,2018,0
1017,0,40,9,1,5,2,2018,7
1018,1,1,9,1,5,2,2018,8
1019,1,78,9,1,5,2,2018,8
1020,1,7,9,1,5,2,2018,9
1021,1,90,9,1,5,2,2018,9
1022,0,12,3,1,5,2,2018,9
1023,1,12,9,1,5,2,2018,10
1024,1,8,9,1,5,2,2018,10
1025,0,12,10,1,5,2,2018,10
1026,1,46,9,1,5,2,2018,10
1027,1,1,9,1,5,2,2018,10
1028,1,12,9,1,5,2,2018,11
1029,1,43,9,1,5,2,2018,11
1030,1,75,9,1,5,2,2018,12
1031,1,65,9,1,5,2,2018,12
1032,1,34,9,1,5,2,2018,12
1033,1,46,9,1,5,2,2018,12
1034,1,66,13,1,5,2,2018,12
1035,1,50,9,1,5,2,2018,13
1036,1,81,9,1,5,2,2018,14
1037,0,38,9,1,5,2,2018,15
1038,1,85,9,1,5,2,2018,17
1039,1,49,9,1,5,2,2018,17
1040,1,69,9,1,5,2,2018,17
1041,0,0,9,1,5,2,2018,18
1042,1,11,9,1,5,2,2018,19
1043,1,12,9,1,5,2,2018,19
1044,1,0,9,1,5,2,2018,20
1045,1,7,13,1,5,2,2018,21
1046,1,78,9,1,5,2,2018,21
1047,1,12,9,1,5,2,2018,22
1048,1,75,9,1,5,2,2018,23
1049,0,58,9,1,6,2,2018,6
1050,0,78,9,1,6,2,2018,11
1051,1,50,9,1,6,2,2018,12
1052,1,12,9,1,6,2,2018,13
1053,1,66,9,1,6,2,2018,14
1054,0,15,9,1,6,2,2018,15
1055,1,12,9,1,6,2,2018,16
1056,0,8,9,1,6,2,2018,17
1057,0,8,3,1,6,2,2018,17
1058,1,12,13,1,6,2,2018,18
1059,0,24,9,1,6,2,2018,19
1060,1,64,9,1,6,2,2018,19
1061,1,85,9,1,6,2,2018,20
1062,1,39,9,1,6,2,2018,21
1063,1,19,9,1,0,2,2018,8
1064,1,47,9,1,0,2,2018,8
1065,1,39,9,1,0,2,2018,8
1066,1,12,9,1,0,2,2018,8
1067,1,74,9,1,0,2,2018,8
1068,1,13,9,1,0,2,2018,9
1069,0,8,9,1,0,2,2018,9
1070,0,35,9,1,0,2,2018,9
1071,1,39,9,1,0,2,2018,9
1072,1,38,9,1,0,2,2018,10
1073,1,51,9,1,0,2,2018,10
1074,1,14,9,1,0,2,2018,11
1075,1,49,9,1,0,2,2018,11
1076,0,47,9,1,0,2,2018,12
1077,1,12,9,1,0,2,2018,13
1078,1,78,9,1,0,2,2018,13
1079,1,85,9,1,0,2,2018,13
1080,1,58,9,1,0,2,2018,13
1081,1,12,9,1,0,2,2018,13
1082,1,12,9,1,0,2,2018,14
1083,1,0,9,1,0,2,2018,15
1084,1,12,9,1,0,2,2018,15
1085,0,8,9,1,0,2,2018,15
1086,0,0,9,1,0,2,2018,15
1087,1,47,9,1,0,2,2018,15
1088,1,69,9,1,0,2,2018,15
1089,1,81,9,1,0,2,2018,16
1090,0,81,9,1,0,2,2018,16
1091,1,49,9,1,0,2,2018,17
1092,1,42,9,1,0,2,2018,17
1093,1,49,9,1,0,2,2018,17
1094,1,78,13,1,0,2,2018,18
1095,1,13,9,1,0,2,2018,19
1096,0,71,9,1,0,2,2018,19
1097,1,12,9,1,0,2,2018,19
1098,1,81,9,1,0,2,2018,20
1099,1,58,9,1,0,2,2018,20
1100,1,25,9,1,0,2,2018,21
1101,1,49,9,1,0,2,2018,22
1102,1,37,9,1,0,2,2018,23
1103,0,78,9,1,1,2,2018,6
1104,0,22,9,1,1,2,2018,7
1105,1,31,9,1,1,2,2018,8
1106,0,25,3,1,1,2,2018,8
1107,1,1,9,1,1,2,2018,8
1108,1,51,9,1,1,2,2018,8
1109,1,78,9,1,1,2,2018,8
1110,1,87,9,1,1,2,2018,9
1111,1,55,9,1,1,2,2018,9
1112,1,85,9,1,1,2,2018,12
1113,1,34,9,1,1,2,2018,12
1114,1,13,9,1,1,2,2018,13
1115,1,39,9,1,1,2,2018,13
1116,1,85,9,1,1,2,2018,14
1117,0,39,9,1,1,2,2018,15
1118,1,25,9,1,1,2,2018,15
1119,1,58,9,1,1,2,2018,15
1120,1,20,9,1,1,2,2018,15
1121,1,79,9,1,1,2,2018,15
1122,1,67,9,1,1,2,2018,15
1123,1,31,9,1,1,2,2018,15
1124,1,13,9,1,1,2,2018,16
1125,0,49,9,1,1,2,2018,17
1126,1,42,9,1,1,2,2018,17
1127,1,89,9,1,1,2,2018,18
1128,1,35,9,1,1,2,2018,18
1129,1,58,9,1,1,2,2018,18
1130,1,34,9,1,1,2,2018,18
1131,1,47,9,1,1,2,2018,19
1132,1,66,9,1,1,2,2018,19
1133,1,78,9,1,1,2,2018,19
1134,1,50,9,1,1,2,2018,20
1135,1,85,9,1,1,2,2018,20
1136,1,35,9,1,1,2,2018,21
1137,1,58,9,1,1,2,2018,21
1138,0,10,9,1,1,2,2018,21
1139,1,81,9,1,1,2,2018,22
1140,0,47,9,1,1,2,2018,23
1141,1,10,9,1,2,2,2018,0
1142,1,69,9,1,2,2,2018,9
1143,1,45,9,1,2,2,2018,9
1144,1,49,9,1,2,2,2018,10
1145,1,78,9,1,2,2,2018,10
1146,1,48,9,1,2,2,2018,12
1147,1,83,9,1,2,2,2018,13
1148,1,78,9,1,2,2,2018,14
1149,1,73,9,1,2,2,2018,14
1150,1,8,9,1,2,2,2018,14
1151,1,49,9,1,2,2,2018,15
1152,1,85,9,1,2,2,2018,15
1153,1,34,9,1,2,2,2018,15
1154,1,73,9,1,2,2,2018,15
1155,1,46,9,1,2,2,2018,16
1156,1,50,9,1,2,2,2018,16
1157,1,85,9,1,2,2,2018,16
1158,1,79,9,1,2,2,2018,17
1159,1,24,9,1,2,2,2018,17
1160,1,78,9,1,2,2,2018,17
1161,1,12,9,1,2,2,2018,19
1162,1,42,9,1,2,2,2018,19
1163,1,39,9,1,2,2,2018,19
1164,1,65,9,1,0,3,2018,6
1165,1,9,13,1,2,2,2018,19
1166,1,78,9,1,2,2,2018,19
1167,1,1,9,1,2,2,2018,20
1168,1,13,9,1,2,2,2018,20
1169,1,12,9,1,2,2,2018,20
1170,1,1,9,1,2,2,2018,21
1171,1,55,9,1,2,2,2018,22
1172,1,49,9,1,3,2,2018,3
1173,1,83,9,1,3,2,2018,6
1174,0,55,9,1,3,2,2018,7
1175,1,13,9,1,3,2,2018,7
1176,1,1,9,1,3,2,2018,9
1177,1,56,9,1,3,2,2018,9
1178,1,39,9,1,3,2,2018,9
1179,1,12,9,1,3,2,2018,10
1180,1,86,9,1,3,2,2018,10
1181,1,24,9,1,3,2,2018,10
1182,1,35,9,1,3,2,2018,10
1183,1,12,9,1,3,2,2018,11
1184,1,47,9,1,3,2,2018,12
1185,1,49,9,1,3,2,2018,12
1186,1,31,9,1,3,2,2018,13
1187,1,50,9,1,3,2,2018,13
1188,0,78,9,1,3,2,2018,13
1189,1,78,9,1,3,2,2018,13
1190,1,53,9,1,3,2,2018,14
1191,1,49,9,1,3,2,2018,14
1192,1,90,9,1,3,2,2018,14
1193,1,6,9,1,3,2,2018,14
1194,0,1,9,1,3,2,2018,14
1195,1,24,9,1,3,2,2018,15
1196,1,7,9,1,3,2,2018,15
1197,1,39,9,1,3,2,2018,15
1198,1,50,9,1,3,2,2018,17
1199,1,39,9,1,3,2,2018,17
1200,1,55,9,1,3,2,2018,17
1201,1,15,9,1,3,2,2018,17
1202,1,79,9,1,3,2,2018,18
1203,1,15,9,1,3,2,2018,19
1204,1,69,9,1,3,2,2018,19
1205,1,25,13,1,3,2,2018,19
1206,1,47,9,1,3,2,2018,20
1207,0,23,9,1,3,2,2018,20
1208,1,49,9,1,3,2,2018,20
1209,1,12,13,1,3,2,2018,20
1210,1,12,2,1,3,2,2018,21
1211,1,8,9,1,3,2,2018,22
1212,1,13,9,1,3,2,2018,23
1213,1,19,9,1,3,2,2018,23
1214,1,12,9,1,4,2,2018,0
1215,0,92,6,1,4,2,2018,2
1216,0,25,9,1,4,2,2018,6
1217,1,28,9,1,4,2,2018,7
1218,1,12,9,1,4,2,2018,7
1219,1,79,9,1,4,2,2018,7
1220,1,49,9,1,4,2,2018,7
1221,1,8,9,1,4,2,2018,8
1222,1,1,9,1,4,2,2018,8
1223,1,49,9,1,4,2,2018,9
1224,1,58,9,1,4,2,2018,9
1225,0,3,9,1,4,2,2018,9
1226,1,34,9,1,4,2,2018,9
1227,1,81,9,1,4,2,2018,9
1228,1,90,9,1,4,2,2018,9
1229,0,7,9,1,4,2,2018,9
1230,1,34,9,1,4,2,2018,10
1231,1,50,9,1,4,2,2018,10
1232,1,1,9,1,4,2,2018,11
1233,1,1,9,1,4,2,2018,12
1234,1,84,9,1,4,2,2018,12
1235,1,66,9,1,4,2,2018,12
1236,1,66,9,1,4,2,2018,12
1237,1,42,9,1,4,2,2018,12
1238,1,8,9,1,4,2,2018,12
1239,1,13,9,1,4,2,2018,13
1240,1,90,9,1,4,2,2018,14
1241,1,58,9,1,4,2,2018,14
1242,1,81,6,1,4,2,2018,14
1243,1,50,9,1,4,2,2018,14
1244,1,34,9,1,4,2,2018,14
1245,1,12,9,1,4,2,2018,15
1246,1,50,9,1,4,2,2018,15
1247,1,58,9,1,4,2,2018,15
1248,1,23,9,1,4,2,2018,15
1249,1,85,13,1,4,2,2018,15
1250,1,0,9,1,4,2,2018,15
1251,1,13,9,1,4,2,2018,16
1252,1,51,9,1,4,2,2018,16
1253,1,22,9,1,4,2,2018,16
1254,0,78,9,1,4,2,2018,16
1255,1,50,9,1,4,2,2018,17
1256,1,45,9,1,4,2,2018,17
1257,1,45,13,1,4,2,2018,18
1258,1,74,9,1,4,2,2018,18
1259,0,69,9,1,4,2,2018,18
1260,1,12,9,1,4,2,2018,19
1261,1,50,9,1,4,2,2018,19
1262,1,25,9,1,4,2,2018,20
1263,0,24,9,1,4,2,2018,21
1264,1,42,9,1,4,2,2018,22
1265,1,12,9,1,4,2,2018,22
1266,0,50,9,1,4,2,2018,23
1267,1,77,9,1,5,2,2018,0
1268,1,12,9,1,5,2,2018,0
1269,1,31,9,1,5,2,2018,1
1270,0,12,9,1,5,2,2018,7
1271,0,88,9,1,5,2,2018,8
1272,1,50,9,1,5,2,2018,9
1273,1,22,9,1,5,2,2018,10
1274,1,22,9,1,5,2,2018,11
1275,0,7,9,1,5,2,2018,12
1276,1,49,9,1,5,2,2018,14
1277,1,22,9,1,5,2,2018,14
1278,0,25,9,1,5,2,2018,15
1279,1,78,9,1,5,2,2018,18
1280,0,13,3,1,5,2,2018,18
1281,0,24,9,1,5,2,2018,19
1282,1,13,9,1,5,2,2018,19
1283,1,13,3,1,5,2,2018,19
1284,1,57,9,1,5,2,2018,
1285,1,37,9,1,5,2,2018,21
1286,0,78,9,1,6,2,2018,1
1287,1,12,6,1,6,2,2018,5
1288,1,49,6,1,6,2,2018,7
1289,2,45,9,1,6,2,2018,7
1290,1,50,9,1,6,2,2018,7
1291,1,58,9,1,6,2,2018,8
1292,1,0,9,1,6,2,2018,14
1293,1,34,9,1,6,2,2018,15
1294,0,63,9,1,6,2,2018,16
1295,1,31,9,1,6,2,2018,17
1296,0,57,9,1,6,2,2018,17
1297,1,9,9,1,6,2,2018,19
1298,1,41,13,1,6,2,2018,19
1299,0,23,3,1,6,2,2018,20
1300,1,79,9,1,6,2,2018,23
1301,0,71,9,1,0,2,2018,0
1302,1,81,9,1,0,2,2018,0
1303,1,81,9,1,0,2,2018,1
1304,1,12,9,1,0,2,2018,3
1305,1,12,9,1,0,2,2018,6
1306,1,25,9,1,0,2,2018,7
1307,1,37,9,1,0,2,2018,10
1308,1,22,9,1,0,2,2018,12
1309,1,85,9,1,0,2,2018,12
1310,1,1,9,1,0,2,2018,14
1311,1,12,9,1,0,2,2018,16
1312,1,64,6,1,0,2,2018,16
1313,1,13,9,1,0,2,2018,18
1314,1,12,9,1,0,2,2018,18
1315,1,7,9,1,0,2,2018,19
1316,1,13,13,1,0,2,2018,20
1317,1,73,9,1,0,2,2018,21
1318,1,78,9,1,0,2,2018,22
1319,1,11,9,1,0,2,2018,23
1320,1,9,5,1,1,2,2018,4
1321,1,8,6,1,1,2,2018,6
1322,1,49,9,1,1,2,2018,7
1323,0,78,9,1,1,2,2018,9
1324,1,12,9,1,1,2,2018,11
1325,1,69,9,1,1,2,2018,12
1326,1,78,9,1,1,2,2018,12
1327,1,90,13,1,1,2,2018,12
1328,1,37,9,1,1,2,2018,13
1329,1,49,9,1,1,2,2018,16
1330,1,31,9,1,1,2,2018,19
1331,1,23,9,1,1,2,2018,20
1332,1,49,9,1,2,2,2018,0
1333,1,13,9,1,2,2,2018,1
1334,1,12,9,1,2,2,2018,4
1335,0,87,10,1,2,2,2018,7
1336,0,75,10,1,2,2,2018,8
1337,1,92,9,1,2,2,2018,8
1338,0,1,9,1,2,2,2018,10
1339,1,92,9,1,2,2,2018,10
1340,1,49,9,1,2,2,2018,11
1341,1,50,9,1,2,2,2018,11
1342,0,13,9,1,2,2,2018,12
1343,1,12,9,1,2,2,2018,12
1344,1,78,9,1,2,2,2018,13
1345,1,12,9,1,2,2,2018,13
1346,1,49,9,1,2,2,2018,13
1347,1,12,9,1,2,2,2018,15
1348,0,59,9,1,2,2,2018,16
1349,1,49,9,1,2,2,2018,17
1350,0,8,3,1,2,2,2018,17
1351,1,58,9,1,2,2,2018,19
1352,1,38,9,1,2,2,2018,19
1353,1,50,9,1,2,2,2018,21
1354,0,23,9,1,2,2,2018,22
1355,1,34,9,1,2,2,2018,23
1356,1,92,9,1,3,2,2018,1
1357,0,92,6,1,3,2,2018,4
1358,1,12,9,1,3,2,2018,6
1359,1,25,9,1,3,2,2018,6
1360,1,67,9,1,3,2,2018,6
1361,1,24,9,1,3,2,2018,8
1362,1,46,9,1,3,2,2018,8
1363,1,69,9,1,3,2,2018,9
1364,1,49,9,1,3,2,2018,9
1365,1,69,9,1,3,2,2018,9
1366,0,13,3,1,3,2,2018,10
1367,1,42,9,1,3,2,2018,10
1368,1,1,9,1,3,2,2018,11
1369,1,6,9,1,3,2,2018,11
1370,1,58,9,1,3,2,2018,11
1371,0,9,9,1,3,2,2018,12
1372,1,58,9,1,3,2,2018,13
1373,1,74,9,1,3,2,2018,13
1374,1,12,9,1,3,2,2018,14
1375,1,36,9,1,3,2,2018,15
1376,1,42,9,1,3,2,2018,15
1377,0,1,9,1,3,2,2018,16
1378,1,12,13,1,3,2,2018,16
1379,1,7,9,1,3,2,2018,16
1380,1,47,9,1,3,2,2018,16
1381,1,45,9,1,3,2,2018,17
1382,1,9,9,1,3,2,2018,17
1383,1,50,9,1,3,2,2018,17
1384,0,7,9,1,3,2,2018,18
1385,1,39,6,1,3,2,2018,18
1386,1,78,9,1,3,2,2018,18
1387,1,78,9,1,3,2,2018,18
1388,0,71,9,1,3,2,2018,18
1389,1,40,9,1,3,2,2018,19
1390,1,12,9,1,3,2,2018,22
1391,1,46,9,1,3,2,2018,23
1392,1,9,6,1,4,2,2018,3
1393,1,83,9,1,4,2,2018,6
1394,1,7,9,1,4,2,2018,6
1395,1,47,9,1,4,2,2018,7
1396,0,78,9,1,4,2,2018,7
1397,1,12,9,1,4,2,2018,8
1398,1,9,9,1,4,2,2018,8
1399,1,69,9,1,4,2,2018,8
1400,1,39,9,1,4,2,2018,9
1401,1,49,9,1,4,2,2018,9
1402,1,12,9,1,4,2,2018,10
1403,1,87,9,1,4,2,2018,10
1404,1,66,9,1,4,2,2018,10
1405,1,24,9,1,4,2,2018,11
1406,1,13,9,1,4,2,2018,11
1407,1,69,9,1,4,2,2018,11
1408,1,34,9,1,4,2,2018,11
1409,1,13,9,1,4,2,2018,12
1410,0,13,9,1,4,2,2018,13
1411,1,79,9,1,4,2,2018,15
1412,1,1,9,1,4,2,2018,16
1413,1,58,9,1,4,2,2018,17
1414,1,78,9,1,4,2,2018,17
1415,0,64,3,1,4,2,2018,17
1416,1,58,9,1,4,2,2018,18
1417,0,64,3,1,4,2,2018,18
1418,0,66,9,1,4,2,2018,19
1419,1,58,9,1,4,2,2018,19
1420,1,58,9,1,4,2,2018,20
1421,1,69,9,1,4,2,2018,21
1422,1,69,9,1,4,2,2018,23
1423,1,12,9,1,5,2,2018,0
1424,1,7,9,1,5,2,2018,7
1425,0,78,9,1,5,2,2018,7
1426,1,7,9,1,5,2,2018,9
1427,1,22,9,1,5,2,2018,9
1428,1,92,9,1,5,2,2018,10
1429,1,83,9,1,5,2,2018,10
1430,1,75,9,1,5,2,2018,10
1431,1,12,9,1,5,2,2018,11
1432,1,58,9,1,5,2,2018,11
1433,1,23,9,1,5,2,2018,11
